,date,tweet,HASHTAG,count_hashtag
828,2018-07-30,所以台湾的 #MeToo  翻译 应该改叫 #我也是🤔？,['我也是'],1
829,2018-07-30,感觉自己也有点辞不达意😋。大意还是多样性进化的结果什么样的个体特征都会有，在社会制度设计中难以面面俱到。纠结这一类疑惑有一段时间了也一直没有答案。总之，也许人性之恶最终不可能被消灭，但至少现阶段文明进程大方向还是在不断向曾经的「恶的领地」进军，比如 #metoo 。😁,[],0
830,2018-07-30,几百年来，女性的处境在慢慢变好：  我们从「女子无才便是德」走向了人人都有受教育的权利  我们从不能露出过多肌肤到可以在夏天，自由地穿上短裤和短裙，享受太阳。  我们从被奴役、被驱使著嫁作人妾，走向了情感自由  而这些改变的背后，是很多女性用种种近似「疯狂」的行为，作出了努力。  #MeToo  @LINK …,[],0
831,2018-07-30,有朋友私信：女性什么情况下容易受到侵害？ 答：任何情况。  今天的直播就暂时到此结束。 欢迎继续私信提问。 #Metoo #女强人  我是 #中国女权 姐姐妹妹站起来！ pic.twitter.com/pfN8QIb9fM,"['女强人', '中国女权']",2
832,2018-07-30,#性骚扰获刑第一案 被告人获刑的最重要原因也是证据。 证据为王。  #MeTooChina #metoo   #女强人 #姐姐妹妹站起来 pic.twitter.com/FpsLfwph1m,"['性骚扰获刑第一案', 'METOOCHINA', '女强人', '姐姐妹妹站起来']",4
833,2018-07-30,#性骚扰民事诉讼第一案  涉及职场上下级。 原告没有胜诉最重要的原因是证据不够充足，民事诉讼的证据要求具有高度盖然性，需要达到接近排除合理怀疑的程度。  #MeToo #MeToo China  pic.twitter.com/wB0iFZBgxF,['性骚扰民事诉讼第一案'],1
834,2018-07-30,那么遇到性侵害后如何应对？ 如何防止加害升级？ 沉着冷静 明确说「不」很重要。 态度明确 意志坚定！ #MeToo #MeToo China #性犯罪 #性侵犯 pic.twitter.com/bUNyeq8uwZ,"['性犯罪', '性侵犯']",2
835,2018-07-30,具体而言，五层之间的关系如图所示。#MeToo #MeToo China  pic.twitter.com/27sTlVfiDF,[],0
836,2018-07-30,性侵害是严重侵犯女性性权利、性自由的行为 此处分为五层明确性侵定义。 #MeToo #MeToo China  #性侵犯 pic.twitter.com/cAUEnq3i9z,['性侵犯'],1
837,2018-07-30,#China #中国 #泛亚 官骗…… #XiJinping #董瑶琼 #岳昕 #ABC #AFP #Trump #BBC #CNN #FOXNewsUS #FT #metoo  #NEWS #Huawei #Reuters #Panda #RFI #RT #sina #TVB #CCTV #UN #worldnews #WTO #Google #ZTE #一带一路 #厉害了 #中国制造2025 #美中贸易战 #新唐人 #新华社 #WTO  @LINK …,"['CHINA', '中国', '泛亚', 'XIJINPING', '董瑶琼', '岳昕', 'ABC', 'AFP', 'TRUMP', 'BBC', 'CNN', 'FOXNEWSUS', 'FT', 'NEWS', 'HUAWEI', 'REUTERS', 'PANDA', 'RFI', 'RT', 'SINA', 'TVB', 'CCTV', 'UN', 'WORLDNEWS', 'WTO', 'GOOGLE', 'ZTE', '一带一路', '厉害了', '中国制造2025', '美中贸易战', '新唐人', '新华社', 'WTO']",34
838,2018-07-30,「#MeToo」在大陆遭封杀　「俺也一样」同样成网禁  @LINK …,[],0
839,2018-07-30,说散就散 💸💸💸 Goodbye #砸锅 #MeToo  @LINK …,['砸锅'],1
840,2018-07-30,#China #中国 #泛亚 官骗…… #XiJinping #董瑶琼 #岳昕 #沈梦雨 #ABC #AFP #Trump #BBC #CNN #FOXNewsUS #FT #metoo …  @LINK …,"['CHINA', '中国', '泛亚', 'XIJINPING', '董瑶琼', '岳昕', '沈梦雨', 'ABC', 'AFP', 'TRUMP', 'BBC', 'CNN', 'FOXNEWSUS', 'FT']",14
841,2018-07-30,#China #中国 #泛亚 官骗…… #XiJinping #董瑶琼 #岳昕 #沈梦雨 #ABC #AFP #Trump #BBC #CNN #FOXNewsUS #FT #metoo …  @LINK …,"['CHINA', '中国', '泛亚', 'XIJINPING', '董瑶琼', '岳昕', '沈梦雨', 'ABC', 'AFP', 'TRUMP', 'BBC', 'CNN', 'FOXNEWSUS', 'FT']",14
842,2018-07-30,#China #中国 #泛亚 官骗…… #XiJinping #董瑶琼 #岳昕 #沈梦雨 #ABC #AFP #Trump #BBC #CNN #FOXNewsUS #FT #metoo …  @LINK …,"['CHINA', '中国', '泛亚', 'XIJINPING', '董瑶琼', '岳昕', '沈梦雨', 'ABC', 'AFP', 'TRUMP', 'BBC', 'CNN', 'FOXNEWSUS', 'FT']",14
843,2018-07-30,#China #中国 #泛亚 官骗…… #XiJinping #董瑶琼 #岳昕 #沈梦雨 #ABC #AFP #Trump #BBC #CNN #FOXNewsUS #FT #metoo …  @LINK …,"['CHINA', '中国', '泛亚', 'XIJINPING', '董瑶琼', '岳昕', '沈梦雨', 'ABC', 'AFP', 'TRUMP', 'BBC', 'CNN', 'FOXNEWSUS', 'FT']",14
844,2018-07-30,#China #中国 #泛亚 官骗…… #XiJinping #董瑶琼 #岳昕 #沈梦雨 #ABC #AFP #Trump #BBC #CNN #FOXNewsUS #FT #metoo …  @LINK …,"['CHINA', '中国', '泛亚', 'XIJINPING', '董瑶琼', '岳昕', '沈梦雨', 'ABC', 'AFP', 'TRUMP', 'BBC', 'CNN', 'FOXNEWSUS', 'FT']",14
845,2018-07-30,#China #中国 #泛亚 官骗…… #XiJinping #董瑶琼 #岳昕 #沈梦雨 #ABC #AFP #Trump #BBC #CNN #FOXNewsUS #FT #metoo …  @LINK …,"['CHINA', '中国', '泛亚', 'XIJINPING', '董瑶琼', '岳昕', '沈梦雨', 'ABC', 'AFP', 'TRUMP', 'BBC', 'CNN', 'FOXNEWSUS', 'FT']",14
846,2018-07-30,#China #中国 #泛亚 官骗…… #XiJinping #董瑶琼 #岳昕 #沈梦雨 #ABC #AFP #Trump #BBC #CNN #FOXNewsUS #FT #metoo …  @LINK …,"['CHINA', '中国', '泛亚', 'XIJINPING', '董瑶琼', '岳昕', '沈梦雨', 'ABC', 'AFP', 'TRUMP', 'BBC', 'CNN', 'FOXNEWSUS', 'FT']",14
847,2018-07-30,内地#MeToo反性侵运动浩浩荡荡，中共审查机器全力反扑，双方斗得难分难解。自「#MeToo」成为微博禁词后，「#俺也一样」亦被查禁，网民改用俄语、法语、丹麦语，甚至用科幻作品《星空奇遇记》克林贡语（Klingon Language）突破封锁，同仇敌忾，声援「我也是」反性侵运动。 @LINK …,"['METOO反性侵运动浩浩荡荡', '俺也一样']",2
848,2018-07-30,性侵面临取证困难 性侵受害者及家属往往举步维艰 那么在国内，如何运用法律武器来捍卫自己的权益？ 我们先来了解下什么是 #性侵害 什么是 #性骚扰 #MeToo #MeTooChina pic.twitter.com/IcrYguWNHy,"['性侵害', '性骚扰', 'METOOCHINA']",3
849,2018-07-30,2016年3月至案发期间，邹明武利用给小娜（化名，17岁，高二学生）辅导功课之机，多次以强行亲吻、抚摸、让被害人为其手淫等手段强制猥亵小娜，并在2016年4月、7月、8月和12月，邹明武趁小娜父母不在家中，竟对她进行了4次「强奸」！ #MeTooChina #MeToo  pic.twitter.com/4HHnxgXnf9,['METOOCHINA'],1
850,2018-07-30,#China #中国 #泛亚 官骗…… #XiJinping #董瑶琼 #岳昕 #ABC #AFP #Trump #BBC #CNN #FOXNewsUS #FT #metoo #NEWS #Huawei #Reuters #Panda #RFI #RT #sina #TVB #CCTV #UN #worldnews #WTO #Google #ZTE #一带一路 #厉害了 #中国制造2025 #美中贸易战 #新唐人 #新华社 #WTO  @LINK …,"['CHINA', '中国', '泛亚', 'XIJINPING', '董瑶琼', '岳昕', 'ABC', 'AFP', 'TRUMP', 'BBC', 'CNN', 'FOXNEWSUS', 'FT', 'NEWS', 'HUAWEI', 'REUTERS', 'PANDA', 'RFI', 'RT', 'SINA', 'TVB', 'CCTV', 'UN', 'WORLDNEWS', 'WTO', 'GOOGLE', 'ZTE', '一带一路', '厉害了', '中国制造2025', '美中贸易战', '新唐人', '新华社', 'WTO']",34
851,2018-07-30,这是一个残忍而又悲伤的真相 熟人作案占比达7成 #MeTooChina #MeToo  pic.twitter.com/tgrOG45SFi,['METOOCHINA'],1
852,2018-07-30,笔误，😂 #MeToo,[],0
853,2018-07-30,#China #中国 #泛亚 官骗…… #XiJinping #董瑶琼 #岳昕 #ABC #AFP #Trump #BBC #CNN #FOXNewsUS #FT #metoo #NEWS #Huawei #Reuters #Panda #RFI #RT #sina #TVB #CCTV #UN #worldnews #WTO #Google #ZTE #一带一路 #厉害了 #中国制造2025 #美中贸易战 #新唐人 #新华社 #WTO  @LINK …,"['CHINA', '中国', '泛亚', 'XIJINPING', '董瑶琼', '岳昕', 'ABC', 'AFP', 'TRUMP', 'BBC', 'CNN', 'FOXNEWSUS', 'FT', 'NEWS', 'HUAWEI', 'REUTERS', 'PANDA', 'RFI', 'RT', 'SINA', 'TVB', 'CCTV', 'UN', 'WORLDNEWS', 'WTO', 'GOOGLE', 'ZTE', '一带一路', '厉害了', '中国制造2025', '美中贸易战', '新唐人', '新华社', 'WTO']",34
854,2018-07-30,直播进行中：法律人公益讲解「女性如何反性侵害」 #MeTooChina #metoo #女强人 #姐姐妹妹站起来 pic.twitter.com/OGpUc9CWg9,"['METOOCHINA', '女强人', '姐姐妹妹站起来']",3
855,2018-07-30,#metoo 首先，完全赞同sex without consent is rape。其次，在男权社会，作为弱势群体的女性对不公现状有不同反应。残酷一点说现实中仍然存在崇拜粗鲁男的谦卑女。如果社会共识将男人都塑造成谦谦君子，某种意义上算不算得上对这个群体的不公平呢？#自由主义 的原则包括尊重个体的愚蠢权和受奴役权吗🧐 pic.twitter.com/u41OYn8Ctt,['自由主义'],1
856,2018-07-30,#China #中国 #泛亚 官骗…… #XiJinping #董瑶琼 #岳昕 #ABC #AFP #Trump #BBC #CNN #FOXNewsUS #FT #metoo #NEWS #Huawei #Reuters #Panda #RFI #RT #sina #TVB #CCTV #UN #worldnews #WTO #Google #ZTE #一带一路 #厉害了 #中国制造2025 #美中贸易战 #新唐人 #新华社 #WTO  @LINK …,"['CHINA', '中国', '泛亚', 'XIJINPING', '董瑶琼', '岳昕', 'ABC', 'AFP', 'TRUMP', 'BBC', 'CNN', 'FOXNEWSUS', 'FT', 'NEWS', 'HUAWEI', 'REUTERS', 'PANDA', 'RFI', 'RT', 'SINA', 'TVB', 'CCTV', 'UN', 'WORLDNEWS', 'WTO', 'GOOGLE', 'ZTE', '一带一路', '厉害了', '中国制造2025', '美中贸易战', '新唐人', '新华社', 'WTO']",34
857,2018-07-30,不宽恕施害者，但一定要放过自己。 抗争才刚刚开始。  插图来自艺术家Anna Parini  #MeToo  pic.twitter.com/m8JTrWO3Dg,[],0
858,2018-07-30,米兔在中国成不成功，我只看梦雪有没有站出来。这是唯一指标，其他都是扯。#metoo,[],0
859,2018-07-30,他还在上海大学任职！25年前，他借口给我单独辅导课程触碰我下体达30分钟之久，对我来说至今仍是噩梦。据我所知，不少我的同学都经历过相同的经历。他的名字叫赵正德，下面链接里倒数第六张图片就是他。顺便说一下，我们都是男性，而且他有妻子和女儿，一个完美的家庭。#MeToo  @LINK …,[],0
860,2018-07-30,"【新闻连连看】面对性侵/骚扰 那些发出的声音 | 近日，中国 #MeToo 运动在互联网开始持续发酵，许多曾遭遇过性骚扰、性侵害的受害者，选择勇敢地向公众发出声音，参与了这一波持续性的""网路行动""，她们通过亲身讲述揭示出诸多令人沉痛的现实，让我们惊讶看到...  @LINK …",[],0
861,2018-07-30,天天被某国fuck... #MeToo,[],0
862,2018-07-30,去年底从美国开始爆发的「#MeToo」反性侵性骚活动，威力持续蔓延至其他国家。中国大陆最近陆续有女性出面，揭露名人性侵或性骚丑闻，使得「#MeToo」一度在微博成了禁搜词。有网友发挥创意，将「#MeToo」改成「俺也一样」，避免遭禁。  @LINK ,[],0
863,2018-07-30,阉也一样「「#MeToo」风潮席卷全球，而且在内地仍持续发酵，并因而揭发不少性骚扰、性侵事件，但近日「#MeToo」一词却突然成为微博禁词。虽然如此，但无阻网民发挥创意，用中文「俺也一样」取而代之，但结果同样被禁。」,[],0
864,2018-07-30,【「#MeToo」风暴转移了人们关注假疫苗的视线？】有人担心，近日的「#MeToo」风暴会转移人们关注假疫苗的视线，遮蔽对疫苗事件的追踪和讨论，郭于华教授则认为不会，因为这两件事的内在机制有相通之处。  @LINK … pic.twitter.com/FnU4gYlHUd,[],0
865,2018-07-29,北航性骚扰丑闻能否演变成中国版「#MeToo」？   @LINK ,[],0
866,2018-07-29,「#MeToo」运动与男性进化   @LINK ,[],0
867,2018-07-29,北航性骚扰丑闻能否演变成中国版「#MeToo」？  @LINK  pic.twitter.com/VPnMFfI40z,[],0
868,2018-07-29,北航性骚扰丑闻能否演变成中国版「#MeToo」？  @LINK  pic.twitter.com/LHfbFPzCft,[],0
869,2018-07-29,「#MeToo」运动与男性进化  @LINK  pic.twitter.com/zgMKnBZ6Dk,[],0
870,2018-07-29,「#MeToo」运动与男性进化  @LINK  pic.twitter.com/Bj1ILlbLbu,[],0
871,2018-07-29,#metoo  后面自动添加的图案是啥,[],0
872,2018-07-29,【 MeToo 档案库】中国 #MeToo 事件层出不穷，为了完整保留事件讯息，Matters 着手整理这些性骚扰案例的举报文章，目前已完成九篇，其他案例将陆续贴出。  本系列整理文已公开，欢迎关注 #MeToo 的朋友转贴、分享。  #MeTooMatters @LINK …,['METOOMATTERS'],1
873,2018-07-29,#MeToo in China 西北大学毕业生实名举报西北大学老师 田霖  性骚扰、性侵女生  pic.twitter.com/qCyXUg5qtv,[],0
874,2018-07-29,「性别平等倡导者李婷婷：『男性为主导的结构无处不在。中国的强奸文化仍然很强大』，一些官员对 #MeToo 的外国根源感到不安，将其视为颠覆力量，会给一个重视稳定的社会造成破坏。」   @LINK …,[],0
875,2018-07-29,#MeToo in China #迷笛  迷笛音乐节志愿者发文指控迷笛音乐节工作人员性侵 pic.twitter.com/L5TbtzAZwM,['迷笛'],1
876,2018-07-29,是否转发任何帖子是个人选择，用「不转发就不是男同胞」这种说法绑架恐怕不合适且令人尴尬，何况把性质不同的人和事打包捆绑销售，难道美国没有 #metoo ？把反对性骚扰说成反共反习，恐怕会吓得一大批受害人不敢米兔吧？无论如何，我还是跟章先生一道赶紧转世外星女婴吧。,[],0
877,2018-07-29,我也是第一次把米错认成朱 China's #MeToo movement faces new difficulties as women expose predatory activists @MENTION @LINK ,[],0
878,2018-07-29,生为女子，是一种怎样的体验？  上个月，BBC又出了一部高分剧——《她说：女性人生瞬间》  整部剧聚焦于不断变化的女性生存现状——职场性骚扰，婚内强奸，男性犯罪却宵禁女性，被误判杀子的母亲等等……  这些女人每个小小的发声，都在为这个世界做着巨大的改变。 #女强人 #MeToo #MeTooChina pic.twitter.com/F1cWhH4O8J,"['女强人', 'METOOCHINA']",2
879,2018-07-29,据说是史上最贵的一块豆腐：#metoo  pic.twitter.com/IBTXTXZkHp,[],0
880,2018-07-29,"RT: @MENTION: '微博「果酱字幕组」查阅了密歇根大学，加州大学，悉尼大学等多所大学的反性侵教育资料，结合中国环境，总结出了9张图，希望能够给大家带来一些启发。（转自微博「果酱字幕组」）#MeToo #metooinChina '  pic.twitter.com/FbySCIyVq0, see more  @LINK ",['METOOINCHINA'],1
881,2018-07-29,#MeToo 原本以为在中国揭发的是性侵，结果揭发的大多是交易，国外女权是不是对中国女人感到很无语啊🤣🤣🤣,[],0
882,2018-07-29,如果不是 #MeToo 引发的讨论，如果当事人不告诉我，真不知道无心的一句话会和一个人的生命有如此交集…  @LINK …,[],0
883,2018-07-29,「#MeToo」成微博禁词，网民用「俺也一样」取代，但同样被禁。 。。,[],0
884,2018-07-29,I'll Be Your Voice | 昨夜，100个遭遇性侵害的人给我讲了她们的故事   @LINK … #MeToo in China,[],0
885,2018-07-29,超商店员提醒购买沙拉有附赠沙拉酱=店员想要强奸我  #MeToo #女生说是强奸就是强奸啊 #辖区员警为何不相信女生店员想要强奸她 #无所不在的厌女文化 #父权遗毒 @LINK ,"['女生说是强奸就是强奸啊', '辖区员警为何不相信女生店员想要强奸她', '无所不在的厌女文化', '父权遗毒']",4
886,2018-07-29,电梯门打开，进来一个超低胸吊带34D绿发妹，气场强到电梯里两拨分别相谈甚欢的男男女女都没了声音。女的面带惊叹，男的故作若无其事，纷纷往那个方向狂瞟，交汇的目光在空气中并出火光，感觉电梯再不停就要引发链式反应。 #老婆比我多看一眼 #我也看了两眼 #MeToo,"['老婆比我多看一眼', '我也看了两眼']",2
887,2018-07-29,#不寻常国度 // 为什么疫苗事件正在閙得如火如荼的时候，会忽然杀出一批女子诉说自己当年被人侵犯的经验呢？//  〈当709遇上「本土派」〉— 灰记客  @LINK  #metoo  @LINK ,['不寻常国度'],1
888,2018-07-29,看到好多推油分享的 #MeToo 经历 幸亏我高中之前长得/打扮和小男生没什么区别🙂就没碰到过 高中之后截至到现在倒是有几次 具体就不说了。。比较厉害的几次都是熟人吧 陌生人危害较小，无非强行勾肩搭背『小妹妹要不要』开头或者露阴癖。,[],0
889,2018-07-29,无论是女或男，如果受到性侵，#MeToo 鼓励受害人不要害怕不再忍受屈辱，把受侵犯的经历说出来，法律内外的考量并非首要，首先是重建个人尊严和勇气，其次成为弱势群体反抗权势体系的声音。所以#MeToo是以Me出发，以治愈自我，自我尊严为基础，考虑到个人心理状况，单从社会法治观点来分析是不完全的。,['METOO是以ME出发'],1
890,2018-07-29,据悉，主人公叫李礼。 #metoo  pic.twitter.com/DNgevDjnL6,[],0
891,2018-07-29, @LINK … #Metoo 认识论,[],0
892,2018-07-29,#MeToo 不过是一个号召女性打破沉默鼓励她们揭露性侵的人。它本身并不是法律举措，因而不适用任何法律上的原则，包括 #程序正义 #无罪推定 等原则，而且司法，作为公共事务原则，据自由主义原理，不得干预私域事宜。参与者享受言论自由，任何人无权以规劝或差评等方式阻止其关注与参与。 @LINK …,"['程序正义', '无罪推定']",2
893,2018-07-29,我又没说让谁去打你，挑拨王译去打你行不行啊？再说了，给「佩人士」再八卦点女权小知识：据加拿大某华裔基层议员推油介绍：女士也好男士也罢，按照女权主义道德最先进的加拿大规范，统统都应该称为「人士」，强调性别特征是对女权极端不尊重。人士打人士两眼泪汪汪可矣，#MeToo 有点多余🤔,[],0
894,2018-07-29,#MeToo in China 惊闻帮受害女性发生的微博大V反被告诬陷...  鲁迅曾说:「中国大约老了，社会上事无大小，都恶劣不堪，像一只黑色的染缸，无论加进什么东西去，都变成漆黑。」 这一次次的，真的让人心累。这块土地受了诅咒吗？,[],0
895,2018-07-29,自由派直男同学，对 #metoo 忍无可忍。我一直觉得自由派是娘炮的事情，随着年龄的增长，直男早晚会成为保守派。  pic.twitter.com/bjTEVpc8wF,[],0
896,2018-07-29,我们直男其实希望女人都女权主义，骑在男人身上说我要干你。结果倒过来变成一言不合就 #metoo⁠ ⁠ 了。那么多名人附和讨好女性，就因为得女人者得天下，拍好女人马屁才有钱赚。毕竟大部分消费决定都是女人作出的,[],0
897,2018-07-29,"#郭强奸 #metoo 郭文贵的公司又被起诉了，他慌了神,楞把起诉书中的「强迫交易罪」说成是「强奸交易罪」，这也符合他的对待女员工的一贯行径，他涉嫌强奸多名女性，包括昔日女助理马蕊。据称马蕊的强奸诉讼案也在进行中，期待这个臭名昭著的瘟鬼能够早日受到道德的谴责和正义的宣判！！@MENTION pic.twitter.com/Ki8wVTxsKo",['郭强奸'],1
898,2018-07-29,看到这个推，想起了我儿子。奥地利现在的小朋友，初体验一般是11到14岁，Alex已经7岁了，过了男女不同席的年纪，应该给予适当的性教育了。一般这个技术活都是交给爸爸👨。头疼！不知道各位爸爸有没有什么建议？我想他以后一定要懂啥是 #MeToo  @LINK …,[],0
899,2018-07-29,另一边，支持 #MeToo 的群体中充斥着惊惧、愤怒、怨恨，发言难免怨怼。却很少人发声对曝光者表示支持和感谢。明明知道舆论很容易形成荡妇羞辱，却不从自身做起营造受害者友善环境。希望更多人在自己的媒介发出这条信息  pic.twitter.com/md1ymG8Tup,[],0
900,2018-07-29,#MeToo  经常有在街上或者地铁上被偷拍的经历，之前和朋友无意间聊起到发现她也有 我和朋友都是比较高的女生，之前我另一个朋友还开玩笑说是不是因为你们两个太高了才被拍 不论出于什么原因在大街上去偷拍别人都是不礼貌的，而且每次被拍也不好直接说只能自己避开☹️,[],0
901,2018-07-29,发生这种事情，是不能怪女生的 一昧地指责女生，只会显得你很没脑子 女孩子也要懂得保护自己 要够聪明 才能让自己安全活着 #MeToo  @LINK …,[],0
902,2018-07-29,我也带着罪恶，上初中时，非礼过邻居的女儿。另一种 #metoo,[],0
903,2018-07-29,#metoo 这个话题已经进入乱扯阶段了。Mute tag吧。😞,[],0
904,2018-07-29,"Top story: @MENTION: '微博「果酱字幕组」查阅了密歇根大学，加州大学，悉尼大学等多所大学的反性侵教育资料，结合中国环境，总结出了9张图，希望能够给大家带来一些启发。（转自微博「果酱字幕组」）#MeToo #metooinChina '  pic.twitter.com/S8VTN2rwfA, see more  @LINK ",['METOOINCHINA'],1
905,2018-07-29,裸叔的意思是：姑娘你被裸叔摸了才叫 #metoo，你被炸馒头摸了那叫白嫖。,[],0
906,2018-07-29,skr 而止，no more #metoo ，真的看腻了，出柜还不行么。,[],0
907,2018-07-29,反性侵及性骚扰的「#MeToo」浪潮在美国掀起新波澜，哥伦比亚广播公司（CBS）主席兼行政总裁、电视界巨头穆恩维斯，被指性侵及性骚扰6名女子，包括演员及作家。哥广27日指正调查事件，并采取适当行动。 @LINK  pic.twitter.com/GBD96n5e4d,[],0
908,2018-07-29,#MeToo# -> #老子也是# -> #俺也这样# -> #凑他妈老子也是# 全部被河蟹，笑死我了。,"['老子也是', '俺也这样', '凑他妈老子也是']",3
909,2018-07-29,国内一些民主派们，一方面认为中国专制，不民主，有法不依；另一方面又总是按照中国是「正常国家」的幻觉来要求民众。#metoo   运动已经被民主派大V们完全地扭曲变形。,[],0
910,2018-07-29,#MeToo 09年去洛阳参加集邮展做志愿者，结束后洛阳市团委什么的一起吃饭慰劳大家。基本上当官的都坐一桌，有一个叫韩建国的，名字应该没记错，跟我们一桌志愿者坐一起。席间对我说：我在洛阳哪哪有170平的房子，你跟我吧！事后我把这事写在博客里被领队的看到了，他要求我删除，我也不再认他是朋友。,[],0
911,2018-07-29,高中时 闹著玩的摸了一下同班女生的腿 结果她亲了我的嘴 然后她成为了我的女朋友@#MeToo,[],0
912,2018-07-29,【众人推】#MeToo，真的走得太远了吗？（朱利安大王等）| 首先我要声明一下，我对刘瑜的观感还是很正面的 民主的细节》《观念的水位》《送你一颗子弹》都是非常优秀 甚至在我看来是最优秀的中文政治普及读本 因为某一篇文章把刘瑜彻底否定，我不赞成  @LINK …,[],0
913,2018-07-29,#Metoo 在中国被禁。新一代的闭关锁国。,[],0
914,2018-07-29,#China #中国 #泛亚 官骗——良知记者陈词：泛亚受害人，对不起，我有罪…… @LINK … #XiJinping #Taiwan #ABC #AFP #BBC #CNN #FT #Google #NEWS #PowerTV  #ZTE #TVB #Reuters #佳士 #拼多多 #XiJinping #BREAKING #aboluowang #Google #MeToo  #Baidu #Showtime #worldnews,"['CHINA', '中国', '泛亚', 'XIJINPING', 'TAIWAN', 'ABC', 'AFP', 'BBC', 'CNN', 'FT', 'GOOGLE', 'NEWS', 'POWERTV', 'ZTE', 'TVB', 'REUTERS', '佳士', '拼多多', 'XIJINPING', 'BREAKING', 'ABOLUOWANG', 'GOOGLE', 'BAIDU', 'SHOWTIME', 'WORLDNEWS']",25
915,2018-07-29,#China #中国 #泛亚 官骗——良知记者陈词：泛亚受害人，对不起，我有罪…… @LINK … #XiJinping #Taiwan #ABC #AFP #BBC #CNN #FT #Google #NEWS #PowerTV  #ZTE #TVB #Reuters #佳士 #拼多多 #XiJinping #BREAKING #aboluowang #Google #MeToo  #Baidu #Showtime #worldnews,"['CHINA', '中国', '泛亚', 'XIJINPING', 'TAIWAN', 'ABC', 'AFP', 'BBC', 'CNN', 'FT', 'GOOGLE', 'NEWS', 'POWERTV', 'ZTE', 'TVB', 'REUTERS', '佳士', '拼多多', 'XIJINPING', 'BREAKING', 'ABOLUOWANG', 'GOOGLE', 'BAIDU', 'SHOWTIME', 'WORLDNEWS']",25
916,2018-07-29,#China #中国 #泛亚 官骗——良知记者陈词：泛亚受害人，对不起，我有罪…… @LINK … #XiJinping #Taiwan #ABC #AFP #BBC #CNN #FT #Google #NEWS #PowerTV  #ZTE #TVB #Reuters #佳士 #拼多多 #XiJinping #BREAKING #aboluowang #Google #MeToo  #Baidu #Showtime #worldnews,"['CHINA', '中国', '泛亚', 'XIJINPING', 'TAIWAN', 'ABC', 'AFP', 'BBC', 'CNN', 'FT', 'GOOGLE', 'NEWS', 'POWERTV', 'ZTE', 'TVB', 'REUTERS', '佳士', '拼多多', 'XIJINPING', 'BREAKING', 'ABOLUOWANG', 'GOOGLE', 'BAIDU', 'SHOWTIME', 'WORLDNEWS']",25
917,2018-07-29,赞！公知作为民意代言人的时代崩溃得越早越好，一则他们的知识结构远远不配，二则他们已经成为民众觉醒和自我集结的障碍。这些最初的反对者在反对中成为渔利者并死死cling to那些通过舆论关注获得的特权。#metoo,[],0
918,2018-07-28,微博「果酱字幕组」查阅了密歇根大学，加州大学，悉尼大学等多所大学的反性侵教育资料，结合中国环境，总结出了9张图，希望能够给大家带来一些启发。（转自微博「果酱字幕组」）#MeToo #metooinChina pic.twitter.com/tE7qmMUUK3,['METOOINCHINA'],1
919,2018-07-28,【众人推】#MeToo，真的走得太远了吗？（朱利安大王等） – 中国数字时代  @LINK …,[],0
920,2018-07-28,再补充几句，性交易，性骚扰和性侵害这是完全不同的三种事。现在 #metoo 尤其是中文推上讨论的metoo已经完全不知所指。最后结果变成「在两性关系上女人说什么都是对的」这就太扯了。我的观点是，你情我愿的性交易无可厚非，性侵害绝对不能容忍，「性骚扰」这个概念里模糊地带太多，不能一棍子打死。,[],0
921,2018-07-28,任何的运动都支持，只要能让民众觉醒，体制崩溃。#metoo,[],0
922,2018-07-28,性骚扰！#MeToo  @LINK …,[],0
923,2018-07-28,大义上必定是支持米兔 #metoo 的。不过从操作层面上，的确也会担心边界模糊，如何界定恰当的调情？如果仅仅是造成反感为衡量标准，真是会对男女交往造成障碍啊。,[],0
924,2018-07-28,父权社会对两性都有压迫。而不自知的人（无论男女），往往如鱼在水而不见水，一方面悲鸣男人（因为被要求有所谓的男子气概和社会地位）活得很难，另一方面物化女性🚺，将女性视为低人一等。 #MeToo in China,[],0
925,2018-07-28,【#孙金昱：泛泛指责 #MeToo 是多数人的暴政，辜负了高高举起的正义之旗】  //metoo不是「向后看」的复仇，而是「向前看」的变革，她要求现有制度和其运行的改变，它把一切阴暗潜规则曝光在日头底下，它让无意识享受了性别红利的同胞们意识到原来有这么多、这么深的伤口...//   @LINK ,['孙金昱'],1
926,2018-07-28,#MeToo #MeTooChina  无法接受刘瑜和贺卫方的姿态，中国这一轮metoo洗掉了不少人的油彩和光环。 pic.twitter.com/Yx1tWH6SxW,['METOOCHINA'],1
927,2018-07-28,#metoo 肯定是个大好事。身心健康起来，民主才有更大机会。不是朱军以上，但凡掌权者的性骚扰，先记下来，以后会有机会结帐。性骚扰在中国无处不有，#metoo 只要发出声音就是对中国文明的贡献。,[],0
928,2018-07-28,#meToo 出自美国。难道大家认为刘这文出在美国不会被讨伐？metoo 第一篇文发表者是罗南法罗，伍迪艾伦的儿子，他明确讲发文的动机就是少年时看到被性侵的妹妹因为伍迪艾伦一手遮天给压下去了。我曾经是醉钢琴的死忠粉，看到这文惊讶的没话说!居然看错了人!而且错的这么离谱!,[],0
929,2018-07-28,在追我老婆时跟她开过「你喊啊，喊破喉咙也没人理」的玩笑，这算性骚扰么？ #我不知道 台词出至《九品芝麻官》 #Metoo,['我不知道'],1
